"place_id","place_name","city","state","region","place_type","category","significance","description","mood_tags","best_time_to_visit","ideal_visit_time","recommended_duration_hours","entry_fee","rating","crowd_level","family_friendly","adventure_level","cultural_value","nature_value","budget_level","latitude","longitude","nearest_airport","nearest_railway","local_tips","food_specialty","safety_score","cleanliness_score","photography_spots","weather_type","seasonal_highlight","priority"
"IND459","Cricket Ground","Chail (Tier 3)","Himachal Pradesh","North","Sports Ground","Sports","World highest","World's highest cricket ground panoramic views pine forests serene sporting heritage Chail unique landmark,unique","highest","panoramic","Year-round","Morning","1.5","0","4.7","Low","Yes","Low","Low","High","30.9667","77.1333","Shimla Airport","Chail Palace Rd","Views; highest pitch","Cricket cafe","9.2","9.0","Medium","Cool","Highest ground","Recommended"
"IND460","Sadhupul","Sadhupul","Chail","Himachal Pradesh","North","River","Nature","River picnic,Sutlej river picnic spot trout fishing scenic bends Chail excursion serene riverside relaxation,serene","trout","picnic","Apr-Oct","Morning","2","0","4.4","Low","Yes","Low","Low","High","30.9167","77.1667","Shimla Airport","Sadhupul Rd","Fishing; picnic","Sutlej trout","8.9","8.7","Medium","Cool","River relax","Optional"
"IND461","Waterfall Point","Chail (Tier 3)","Himachal Pradesh","North","Waterfall","Nature","Hidden falls","Hidden waterfall amidst pine forests trek pools natural shower Chail adventure nature spot serene cascade,hidden","pine","trek","Apr-Oct","Morning","2","0","4.5","Low","Yes","High","Low","High","30.9667","77.1333","Shimla Airport","Chail Kufri Rd","Trek; natural shower","Waterfall maggi","9.0","8.8","High","Cool","Cascade trek","Recommended"
"IND462","Kufri","Kufri","Chail","Himachal Pradesh","North","Hill Station","Nature","Horse ride,Horse riding Himalayan zoo adventure park skiing winter sports panoramic views Chail nearby Shimla excursion","adventurous","skiing","panoramic","Dec-Mar Winter","2","100","4.4","Medium","Yes","Medium","Low","High","31.1000","77.2500","Shimla Airport","Kufri"," Horse ride; zoo","Kufri momo","8.9","8.7","Medium","Cold","Winter sports","Optional"
"IND463","Mashobra","Mashobra","Shimla","Himachal Pradesh","North","Hill Station","Nature","Apple orchards,Craignano palace apple orchards Tattapani hot springs trekking trails serene Shimla suburb peaceful retreat,serene","apple","trekking","Apr-Jun","Morning","3","0","4.5","Low","Yes","Low","Medium","High","31.1000","77.2167","Shimla Airport","Mashobra Rd","Orchards; palace","Mashobra apple","9.0","8.8","Medium","Cool","Orchard peace","Recommended"
"IND464","Craignano Palace","Mashobra","Himachal Pradesh","North","Palace","Heritage","Royal palace","Royal palace museum heritage property colonial architecture apple orchards Mashobra royal history serene stay,historic","colonial","royal","Year-round","Morning","1.5","50","4.6","Low","Yes","Low","High","Medium","31.1000","77.2167","Shimla Airport","Mashobra","Museum; heritage","Palace tea","9.1","8.9","Medium","Cool","Royal heritage","Recommended"
"IND465","Tattapani","Tattapani","Shimla","Himachal Pradesh","North","Hot Spring","Nature","Sutlej hot spring,Sutlej river hot springs sulphur baths rafting scenic bends Mashobra excursion therapeutic natural spa,therapeutic","rafting","scenic","Year-round","Morning","2","0","4.5","Low","Yes","Medium","Low","High","31.2333","77.3500","Shimla Airport","Tattapani Rd","Sulphur bath; rafting","River thali","9.0","8.8","Medium","Tropical","Hot relax","Recommended"
"IND466","Shoja","Shoja","Banjar","Himachal Pradesh","North","Village","Nature","Serene village,Jalori pass base apple orchards Serolsar lake trek Raghupur fort Serolsar temple pristine Tirthan valley village,pristine","apple","trek","Apr-Oct","Morning","3","0","4.6","Low","Yes","Low","Medium","High","31.5500","77.2667","Kullu Airport","Banjar Rd","Homestay; Serolsar trek","Shoja thali","9.1","8.9","Medium","Cool","Village serene","Recommended"
"IND467","Jalori Pass","Jalori","Shoja","Himachal Pradesh","North","Pass","Nature","High pass,10,800ft pass Raghupur fort Serolsar lake alpine meadows deodar forests Tirthan valley scenic pass trek,alpine","scenic","fort","May-Oct","Morning","3","0","4.5","Low","Yes","Medium","Medium","High","31.5333","77.2833","Kullu Airport","Banjar Rd","Trek Serolsar; fort","Jalori maggi","9.0","8.8","High","Cool","Pass alpine","Recommended"
"IND468","Serolsar Lake","Serolsar","Shoja","Himachal Pradesh","North","Lake","Nature","Sacred lake,Sacred lake amidst deodar forests trek alpine flowers temple lakeside serene Tirthan valley hidden gem,serene","sacred","deodar","May-Oct","Morning","4","0","4.7","Low","Yes","Low","High","High","31.5333","77.2833","Kullu Airport","Jalori Pass Rd","Trek 3km; sacred lake","Lake prasadam","9.2","9.0","Medium","Cool","Sacred serene","Recommended"
"IND469","Raghupur Fort","Raghupur","Shoja","Himachal Pradesh","North","Fort","Heritage","Ruins trek,Rajput fort ruins panoramic Tirthan valley views Jalori Pass trek historical ruins amidst alpine meadows,panoramic","ruins","Rajput","May-Oct","Morning","4","0","4.6","Low","Yes","Medium","High","High","31.5333","77.2833","Kullu Airport","Jalori Rd","Trek ruins; panorama","Fort maggi","9.1","8.9","High","Cool","Fort ruins","Recommended"
"IND470","Tirthan Valley","Tirthan","Banjar","Himachal Pradesh","North","Valley","Nature","Trout paradise,Great Himalayan National Park trout fishing apple villages trekking pristine Tirthan river valley biodiversity haven,pristine","trout","trekking","Apr-Oct","Morning","4","0","4.8","Low","Yes","High","Medium","High","31.5500","77.2667","Kullu Airport","Banjar Rd","Fishing; homestay","Tirthan trout","9.3","9.1","High","Cool","River paradise","Must Visit"
"IND471","Kelang Temple","Sissu","Manali","Himachal Pradesh","North","Temple","Spiritual","Ancient temple,Ancient temple panoramic Atal Tunnel views Sissu lake Rohtang meadows spiritual serene Lahaul landmark,panoramic","ancient","spiritual","May-Oct","Morning","1.5","0","4.5","Low","Yes","Low","High","Medium","32.0833","77.5333","Kullu Airport","Sissu Rd","Temple views; serene","Prasad","9.0","8.8","Medium","Cool","Temple tunnel","Recommended"
"IND472","Sissu Lake","Sissu","Manali","Himachal Pradesh","North","Lake","Nature","High lake,High altitude lake amidst barren mountains Chandra river turquoise waters serene walks Sissu village backdrop,serene","turquoise","barren","May-Oct","Morning","1.5","0","4.4","Low","Yes","Low","Low","High","32.0833","77.5333","Kullu Airport","Sissu","Walks; turquoise","Sissu tea","8.9","8.7","Medium","Cool","Lake serene","Optional"
"IND473","Baralacha La","Baralacha","Manali","Himachal Pradesh","North","Pass","Nature","High pass,15,900ft pass Bhaga Chandra rivers origin lakes high meadows panoramic Lahaul Spiti Zanskar views,panoramic","high","lakes","Jun-Sep","Morning","2","0","4.6","Low","Yes","Medium","Low","High","32.7667","77.5667","Kullu Airport","Jispa Rd","High pass; lakes","Pass maggi","9.1","8.9","High","Cold","Pass panorama","Recommended"
"IND474","Deepak Tal","Deepak","Manali","Himachal Pradesh","North","Lake","Nature","High lake,High altitude lake amidst barren mountains surreal blue waters panoramic peaks serene Lahaul hidden gem,serene","surreal","barren","Jun-Sep","Morning","1","0","4.5","Low","Yes","Low","Low","High","32.7667","77.5667","Kullu Airport","Darcha Rd","Lake surreal; serene","Tal camps","9.0","8.8","Medium","Cold","Lake blue","Recommended"
"IND475","Suraj Tal","Suraj","Manali","Himachal Pradesh","North","Lake","Nature","Surya lake,Suryatal Baralacha origin Bhaga river high lake panoramic peaks camping serene Lahaul Spiti gateway,serene","origin","panoramic","Jun-Sep","Morning","1.5","0","4.6","Low","Yes","Low","Low","High","32.7667","77.5667","Kullu Airport","Baralacha La Rd","Camping; peaks","Surya camps","9.1","8.9","High","Cold","Sun lake","Recommended"
"IND476","Kishtwar National Park","Kishtwar","Jammu & Kashmir","North","Wildlife","Nature","Himalayan tahr","Musk deer Himalayan tahr goral snow leopard high meadows alpine forests biodiversity conservation,pristine","wild","alpine","May-Oct","Morning","5","0","4.7","Low","Yes","High","Medium","High","33.3167","76.8333","Jammu Airport","Kishtwar Rd","Himalayan wildlife; meadows","Tahr curry","9.2","9.0","High","Cool","Wild highland","Recommended"
"IND477","Sinthan Pass","Sinthan","Poonch","Jammu & Kashmir","North","Pass","Nature","Alpine pass,9,200ft meadow Pir Panjal alpine flowers shepherd huts panoramic meadows camping Kashmir highland beauty,alpine","wildflower","shepherd","Jun-Sep","Morning","3","50","4.6","Low","Yes","Medium","Low","High","33.3333","75.1667","Srinagar Intl","Shopian Rd","Camping; flowers","Sinthan camps","9.1","8.9","Medium","Cool","Pass meadow","Recommended"
"IND478","Margan Top","Margan","Poonch","Jammu & Kashmir","North","Pass","Nature","High meadow,13,000ft alpine meadow glacier views camping shepherd trails Pir Panjal pristine highland untouched beauty,alpine","glacial","shepherd","Jul-Sep","Morning","4","0","4.5","Low","Yes","High","Low","High","33.3333","75.1667","Srinagar Intl","Margan Rd","Camping; glacier","Margan maggi","9.0","8.8","High","Cold","Summer alpine","Recommended"
"IND479","Kokernag Gardens","Kokernag","Jammu & Kashmir","North","Garden","Nature","Saffron gardens","Botanical gardens saffron fields trout hatchery Mughal gardens serene South Kashmir floral beauty,floral","saffron","Mughal","Apr-Oct","Morning","2","20","4.5","Low","Yes","Low","Medium","High","33.5667","75.0667","Srinagar Intl","Anantnag Rd","Saffron; hatchery","Kokernag trout","9.0","8.8","Medium","Cool","Saffron serenity","Recommended"
"IND480","Achabal Gardens","Achabal","Jammu & Kashmir","North","Garden","Nature","Jahangir gardens","Jahangir Mughal gardens crystal cascades terraced symmetrical serene South Kashmir historical garden jewel,terraced","Mughal","cascading","Apr-Oct","Morning","1.5","10","4.6","Low","Yes","Low","Low","High","33.5333","75.1667","Srinagar Intl","Achabal Rd","Cascades; symmetry","Achabal tea","9.1","8.9","High","Cool","Garden Mughal","Recommended"
"IND481","Daksum","Daksum","Jammu & Kashmir","North","Village","Nature","Serene village","Trout streams pine forests trekking trails serene valley Bringhi river valley peaceful Anantnag retreat,serene","trout","pine","Apr-Oct","Morning","3","0","4.5","Low","Yes","Low","Low","High","33.4167","75.3167","Srinagar Intl","Sinthan Rd","Fishing; trek","Daksum trout","9.0","8.8","Medium","Cool","Village peace","Recommended"
"IND482","Yaripathri","Yaripathri","Jammu & Kashmir","North","Waterfall","Nature","Hidden falls","Hidden waterfall amidst pine forests trek pools natural shower Sinthan valley adventure pristine cascade,hidden","pine","trek","Apr-Oct","Morning","3","0","4.4","Low","Yes","High","Low","High","33.3333","75.1667","Srinagar Intl","Sinthan Rd","Trek; pools","Yari maggi","8.9","8.7","Medium","Cool","Falls hidden","Optional"
"IND483","Baisaran Meadows","Baisaran","Pahalgam","Jammu & Kashmir","North","Meadow","Nature","Mini Switzerland,High meadows pony rides panoramic Betaab valley views pine forests Pahalgam Switzerland meadows picnic,alpine","pine","panoramic","Apr-Oct","Morning","2","100","4.6","Medium","Yes","Medium","Low","High","34.0000","75.3167","Srinagar Intl","Pahalgam Rd","Pony ride; picnic","Betaab thali","9.1","8.9","Medium","Cool","Swiss meadows","Recommended"
"IND484","Aru Valley","Aru","Pahalgam","Jammu & Kashmir","North","Valley","Nature","Shepherd valley,Shepherd valleys rivers alpine meadows trekking Kolahoi glacier base camps serene Lidder valley beauty,serene","shepherd","alpine","Apr-Oct","Morning","3","0","4.7","Low","Yes","Medium","Low","High","34.1333","75.2333","Srinagar Intl","Aru Rd","Trekking; camps","Aru trout","9.2","9.0","High","Cool","Shepherd serene","Recommended"
"IND485","Betaab Valley","Betaab","Pahalgam","Jammu & Kashmir","North","Valley","Nature","Movie valley,Betaab movie fame valley meadows Lidder river pine forests picnic pony rides panoramic snow peaks,cinematic","meadow","pine","Apr-Oct","Morning","2","50","4.6","Medium","Yes","Low","Low","High","34.1000","75.3167","Srinagar Intl","Baisaran Rd","Pony; movie spots","Betaab tea","9.1","8.9","Medium","Cool","Movie meadows","Recommended"
"IND486","Lidder River","Lidder","Pahalgam","Jammu & Kashmir","North","River","Nature","River adventure,Rafting fishing scenic bends meadows pine forests Lidder valley river adventure nature serene,adventurous","trout","scenic","Apr-Oct","Morning","2","100","4.5","Medium","Yes","Medium","Low","High","34.1000","75.3167","Srinagar Intl","Pahalgam","Lidder rafting; fishing","River trout","9.0","8.8","High","Cool","River thrill","Recommended"
"IND487","Chandanwari","Chandanwari","Pahalgam","Jammu & Kashmir","North","Base Camp","Nature","Amarnath base,Amarnath Yatra base high meadows glacier views Sheshnag lake trek start panoramic peaks pilgrimage base,base","sacred","glacier","Jun-Aug","Morning","2","200","4.6","Medium","Yes","Medium","High","High","34.0833","75.4833","Srinagar Intl","Pahalgam Rd","Yatra base; meadows","Yatra camps","9.1","8.9","Medium","Cold","Yatra start","Recommended"
"IND488","Pahalgam Meadows","Pahalgam","Jammu & Kashmir","North","Meadow","Nature","Green meadows","Lush green meadows Lidder river pine backdrop pony rides picnic panoramic Betaab Aru views Pahalgam heart,green","pine","picnic","Apr-Oct","Morning","2","0","4.7","Medium","Yes","Low","Low","High","34.0167","75.3167","Srinagar Intl","Pahalgam Main Rd","Pony rides; picnic","Pahalgam thali","9.2","9.0","High","Cool","Meadow heart","Recommended"
"IND489","Leh Palace","Leh","Ladakh","North","Palace","Heritage","Namgyal palace","Namgyal dynasty palace ruins panoramic Leh valley views museum Namgyal Tsemo Gompa ancient Ladakhi royal heritage,panoramic","ruins","royal","Jun-Sep","Morning","2","50","4.6","Medium","Yes","Low","High","Medium","34.1667","77.5833","Kushok Bakula","Leh Jn","Museum; views","Leh thukpa","9.1","8.9","Medium","Cold","Royal ruins","Recommended"
"IND490","Shanti Stupa","Leh","Ladakh","North","Stupa","Spiritual","Peace stupa","Japanese peace stupa 360 Leh valley sunrise sunset panoramic views meditation serene spiritual landmark,panoramic","peaceful","sunrise","Jun-Sep","Morning","2","0","4.7","Medium","Yes","Low","High","High","34.1167","77.5667","Kushok Bakula","Leh Jn","Sunrise trek; meditation","Stupa tea","9.2","9.0","High","Cold","Peace panorama","Recommended"
"IND491","Leh Market","Leh","Ladakh","North","Market","Shopping","Ladakhi crafts","Pashmina Ladakhi crafts Tibetan antiques jewelry bustling market Leh old town shopping carnival cultural hub,vibrant","Pashmina","antique","Jun-Sep","Morning","2","0","4.5","High","Yes","Low","Medium","Low","34.1667","77.5833","Kushok Bakula","Leh Main Bazaar","Bargain; crafts","Ladakhi momo","9.0","8.8","Medium","Cold","Market buzz","Recommended"
"IND492","Magnetic Hill","Ladung","Leh","Ladakh","North","Optical Illusion","Nature","Gravity hill,Gravity hill cars roll uphill optical illusion Sonamarg Leh highway mysterious magnetic force tourist favorite, mysterious","optical","gravity","Jun-Sep","Morning","1","0","4.4","High","Yes","Low","Low","Low","34.1667","77.5833","Kushok Bakula","Leh-Khardungla Rd","Car trick; illusion","Maggi stall","8.9","8.7","Medium","Cold","Magnetic fun","Recommended"
"IND493","Spituk Monastery","Spituk","Leh","Ladakh","North","Monastery","Spiritual","Gelugpa gompa,Gelugpa monastery Spituk festival giant Kali statue panoramic views ancient murals Ladakhi Buddhism heritage,spiritual","festival","panoramic","Jun-Sep","Morning","2","0","4.6","Medium","Yes","Low","High","Medium","34.0667","77.5667","Kushok Bakula","Spituk Rd","Festival; Kali statue","Monastery thali","9.1","8.9","Medium","Cold","Buddhist power","Recommended"
"IND494","Hemis Monastery","Hemis","Leh","Ladakh","North","Monastery","Spiritual","Largest gompa,Largest Ladakhi monastery copper Guru Rinpoche Hemis festival ancient murals Ladakhi Buddhism spiritual hub,ancient","festival","copper","Jun-Sep","Morning","2","0","4.7","Medium","Yes","Low","High","Medium","33.9167","77.7000","Kushok Bakula","Hemis Rd","Festival; murals","Hemis thukpa","9.2","9.0","Medium","Cold","Largest gompa","Recommended"
